repo,pr_number,before_commit,after_commit
"""jena""",113,https://github.com/apache/jena/commit/764234c2d86e0015893af772777ecdcce860f1e5,https://github.com/apache/jena/commit/55d1fb3e7f61a8891f8b0646f8d941a378dc1866
"""jena""",111,https://github.com/apache/jena/commit/4cb4e8aefa711d5616d2a357a3e6cf969a53b77d,https://github.com/apache/jena/commit/67f9905def78a37de08aa7522bbbb9c72344cfb8
"""jena""",109,,
"""jena""",108,,
"""jena""",105,,
"""jena""",104,,
"""jena""",103,,
"""jena""",102,,
"""jena""",100,,
"""jena""",99,,
"""jena""",98,,
"""jena""",97,https://github.com/apache/jena/commit/23c8488faa1c2c4192d905c11bdba5cd22bb171f,https://github.com/apache/jena/commit/9c35b680626f164578a8b1c2a3ea9c5cd85e0868
"""jena""",94,https://github.com/apache/jena/commit/63e72c9fa8a2c9d754ab8437f3b7e84da3b9cc14,https://github.com/apache/jena/commit/61054a21351736125e7b9f8920933ddafd1feb8a
"""jena""",92,,
"""jena""",91,,
"""jena""",89,,
"""jena""",86,,
"""jena""",85,,
"""jena""",84,,
"""jena""",81,,
"""jena""",76,https://github.com/apache/jena/commit/5dceccd6e26351a5132269c7697e56bf8dc48893,https://github.com/apache/jena/commit/ca45fa5e3ca087865e1a5ae61545974b8500ccf1
"""jena""",74,,
"""jena""",73,,
"""jena""",72,,
"""jena""",68,,
"""jena""",67,,
"""jena""",65,,
"""jena""",64,,
"""jena""",62,https://github.com/apache/jena/commit/0bfbb2c725912d6c247d1fc10254c3607a92cf63,https://github.com/apache/jena/commit/b2d1cf7cbe7502314760b97017ad062c17f3944f
"""jena""",54,https://github.com/apache/jena/commit/a32b34cf9c2fa769fe8b383c653f94fa0c994b9f,https://github.com/apache/jena/commit/65ce6b50a8672b16e7a120e8319a706068a315d6
"""jena""",53,,
"""jena""",49,,
"""jena""",47,https://github.com/apache/jena/commit/f832f79d4c3c2248def4a14c4dd1a06d7bbf93ed,https://github.com/apache/jena/commit/529fc9656a9742e47a0ce4a2a6e21a6257c6cc05
"""jena""",45,https://github.com/apache/jena/commit/e8b53617dbb23eedb335a4f2ef3677e9607d1f00,https://github.com/apache/jena/commit/27169432f1ed0fed31c013a4ddc26dfd4eccc9da
"""jena""",43,,
"""jena""",42,,
"""jena""",41,,
"""jena""",40,,
"""jena""",38,https://github.com/apache/jena/commit/a6db31dfc483d4ee3eec6a34c9df35a4d3561552,https://github.com/apache/jena/commit/99ca3fcd03806bff22c449689dde3ecb4e09ebbc
"""jena""",35,https://github.com/apache/jena/commit/f97ef4963984cb60da16017e7d8593b13a392327,https://github.com/apache/jena/commit/9ed1e145b2d534202d94d806e3b311dbcdb1b51b
"""jena""",34,,
"""jena""",32,,
"""jena""",29,https://github.com/apache/jena/commit/5bbf8c73b95e35ee90d00be50cb04ca8ea8f160f,https://github.com/apache/jena/commit/5c3ea36593bd2fe8dbcba403a80ebc09f68a9789
"""jena""",28,,
"""jena""",26,,
"""jena""",25,https://github.com/apache/jena/commit/32f331b972305b36d9be36df0e74328412caa7c9,https://github.com/apache/jena/commit/91507a8a18b2d3e96e7fd7afe62a1fa6dbf8edd6
"""jena""",24,https://github.com/apache/jena/commit/27059c5d641ed034d310c7eaf7ba87149d379512,https://github.com/apache/jena/commit/2e3a332efb79d38398162af440d4ef2f7b63c126
"""jena""",21,https://github.com/apache/jena/commit/1b5699d96792568a2e150cbb1e3be699249ede8e,https://github.com/apache/jena/commit/aeff7c29e3022012cf313e845b94ea4c1f417af1
"""jena""",19,,
"""jena""",12,,
"""jena""",10,https://github.com/apache/jena/commit/f3535fc391df8a7b91bd988d8f4920196956bf7a,https://github.com/apache/jena/commit/1a700701cdd15ee80fe28833acacbfce5e7b2c59
"""jena""",9,,
